[2024-10-14 20:57:23.246]	 Updating all plugins!
[2024-10-14 20:57:23.247]	 
[2024-10-14 20:57:24.115]	   "tpm" update success
[2024-10-14 20:57:24.118]	     | Already up to date.
[2024-10-14 20:57:24.315]	   "vim-tmux-navigator" update success
[2024-10-14 20:57:24.319]	     | Already up to date.
[2024-10-14 20:57:24.390]	   "tmux-resurrect" update success
[2024-10-14 20:57:24.392]	     | Already up to date.
[2024-10-14 20:57:24.415]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-14 20:57:24.490]	 Done.

[2024-10-15 20:50:16.365]	 List of discovered tpm plugins: 
[2024-10-15 20:50:16.385]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-15 20:50:16.440]	 Already installed "tpm"
[2024-10-15 20:50:16.441]	 Already installed "vim-tmux-navigator"
[2024-10-15 20:50:16.443]	 Already installed "tmux-resurrect"
[2024-10-15 20:50:16.470]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-15 20:50:16.500]	 Updating all plugins!
[2024-10-15 20:50:16.500]	 
[2024-10-15 20:50:17.474]	   "tpm" update success
[2024-10-15 20:50:17.477]	     | Already up to date.
[2024-10-15 20:50:18.354]	   "vim-tmux-navigator" update success
[2024-10-15 20:50:18.402]	     | Already up to date.
[2024-10-15 20:50:18.525]	   "tmux-resurrect" update success
[2024-10-15 20:50:18.544]	     | Already up to date.
[2024-10-15 20:50:18.648]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-15 20:50:18.969]	 Done.

[2024-10-15 20:50:40.466]	 List of discovered tpm plugins: 
[2024-10-15 20:50:40.494]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-15 20:50:40.570]	 Already installed "vim-tmux-navigator"
[2024-10-15 20:50:40.574]	 Already installed "tpm"
[2024-10-15 20:50:40.580]	 Already installed "tmux-resurrect"
[2024-10-15 20:50:40.608]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-15 20:50:40.635]	 Updating all plugins!
[2024-10-15 20:50:40.635]	 
[2024-10-15 20:50:41.600]	   "tpm" update success
[2024-10-15 20:50:41.604]	     | Already up to date.
[2024-10-15 20:50:41.879]	   "tmux-resurrect" update success
[2024-10-15 20:50:41.884]	     | Already up to date.
[2024-10-15 20:50:41.917]	   "vim-tmux-navigator" update success
[2024-10-15 20:50:41.921]	     | Already up to date.
[2024-10-15 20:50:41.953]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-15 20:50:42.049]	 Done.

[2024-10-17 05:14:26.295]	 List of discovered tpm plugins: 
[2024-10-17 05:14:26.314]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-17 05:14:26.370]	 Already installed "tpm"
[2024-10-17 05:14:26.381]	 Already installed "vim-tmux-navigator"
[2024-10-17 05:14:26.382]	 Already installed "tmux-resurrect"
[2024-10-17 05:14:26.404]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-17 05:14:26.428]	 Updating all plugins!
[2024-10-17 05:14:26.428]	 
[2024-10-17 05:14:27.374]	   "tpm" update success
[2024-10-17 05:14:27.378]	     | Already up to date.
[2024-10-17 05:14:28.079]	   "tmux-resurrect" update success
[2024-10-17 05:14:28.102]	   "vim-tmux-navigator" update success
[2024-10-17 05:14:28.107]	     | Already up to date.
[2024-10-17 05:14:28.121]	     | Already up to date.
[2024-10-17 05:14:28.225]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-17 05:14:28.780]	 Done.

[2024-10-19 18:41:39.809]	 List of discovered tpm plugins: 
[2024-10-19 18:41:39.830]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-19 18:41:39.881]	 Already installed "tpm"
[2024-10-19 18:41:39.890]	 Already installed "vim-tmux-navigator"
[2024-10-19 18:41:39.891]	 Already installed "tmux-resurrect"
[2024-10-19 18:41:39.911]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-19 18:41:39.931]	 Updating all plugins!
[2024-10-19 18:41:39.931]	 
[2024-10-19 18:41:40.888]	   "tpm" update success
[2024-10-19 18:41:40.893]	     | Already up to date.
[2024-10-19 18:41:41.188]	   "vim-tmux-navigator" update success
[2024-10-19 18:41:41.191]	     | Already up to date.
[2024-10-19 18:41:42.038]	   "tmux-resurrect" update success
[2024-10-19 18:41:42.072]	     | Already up to date.
[2024-10-19 18:41:42.109]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-19 18:41:42.370]	 Done.

[2024-10-19 18:42:10.649]	 List of discovered tpm plugins: 
[2024-10-19 18:42:10.669]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-19 18:42:10.733]	 Already installed "vim-tmux-navigator"
[2024-10-19 18:42:10.737]	 Already installed "tpm"
[2024-10-19 18:42:10.741]	 Already installed "tmux-resurrect"
[2024-10-19 18:42:10.768]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-19 18:42:10.800]	 Updating all plugins!
[2024-10-19 18:42:10.800]	 
[2024-10-19 18:42:11.581]	   "tpm" update success
[2024-10-19 18:42:11.583]	     | Already up to date.
[2024-10-19 18:42:11.800]	   "vim-tmux-navigator" update success
[2024-10-19 18:42:11.804]	     | Already up to date.
[2024-10-19 18:42:11.851]	   "tmux-resurrect" update success
[2024-10-19 18:42:11.854]	     | Already up to date.
[2024-10-19 18:42:11.876]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-19 18:42:11.965]	 Done.

[2024-10-19 20:37:17.059]	 List of discovered tpm plugins: 
[2024-10-19 20:37:17.086]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-19 20:37:17.139]	 Already installed "tpm"
[2024-10-19 20:37:17.144]	 Already installed "vim-tmux-navigator"
[2024-10-19 20:37:17.145]	 Already installed "tmux-resurrect"
[2024-10-19 20:37:17.170]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-19 20:37:17.198]	 Updating all plugins!
[2024-10-19 20:37:17.198]	 
[2024-10-19 20:37:18.440]	   "tpm" update success
[2024-10-19 20:37:18.482]	     | Already up to date.
[2024-10-19 20:37:18.784]	   "vim-tmux-navigator" update success
[2024-10-19 20:37:18.827]	     | Already up to date.
[2024-10-19 20:37:19.058]	   "tmux-resurrect" update success
[2024-10-19 20:37:19.108]	     | Already up to date.
[2024-10-19 20:37:19.144]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-19 20:37:19.450]	 Done.

[2024-10-19 23:15:16.532]	 List of discovered tpm plugins: 
[2024-10-19 23:15:16.558]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-19 23:15:16.622]	 Already installed "vim-tmux-navigator"
[2024-10-19 23:15:16.624]	 Already installed "tpm"
[2024-10-19 23:15:16.627]	 Already installed "tmux-resurrect"
[2024-10-19 23:15:16.645]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-19 23:15:16.672]	 Updating all plugins!
[2024-10-19 23:15:16.672]	 
[2024-10-19 23:15:19.040]	   "tpm" update success
[2024-10-19 23:15:19.070]	     | Already up to date.
[2024-10-19 23:15:19.294]	   "vim-tmux-navigator" update success
[2024-10-19 23:15:19.322]	     | Already up to date.
[2024-10-19 23:15:19.854]	   "tmux-resurrect" update success
[2024-10-19 23:15:19.876]	     | Already up to date.
[2024-10-19 23:15:19.949]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-19 23:15:20.224]	 Done.

[2024-10-20 16:49:39.165]	 List of discovered tpm plugins: 
[2024-10-20 16:49:39.184]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-20 16:49:39.234]	 Already installed "tpm"
[2024-10-20 16:49:39.243]	 Already installed "vim-tmux-navigator"
[2024-10-20 16:49:39.244]	 Already installed "tmux-resurrect"
[2024-10-20 16:49:39.263]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-20 16:49:39.289]	 Updating all plugins!
[2024-10-20 16:49:39.289]	 
[2024-10-20 16:49:40.792]	   "tpm" update success
[2024-10-20 16:49:40.834]	     | Already up to date.
[2024-10-20 16:49:41.275]	   "tmux-resurrect" update success
[2024-10-20 16:49:41.292]	     | Already up to date.
[2024-10-20 16:49:41.386]	   "vim-tmux-navigator" update success
[2024-10-20 16:49:41.390]	     | Already up to date.
[2024-10-20 16:49:41.460]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-20 16:49:41.614]	 Done.

[2024-10-20 18:30:05.227]	 List of discovered tpm plugins: 
[2024-10-20 18:30:05.246]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-20 18:30:05.324]	 Already installed "tpm"
[2024-10-20 18:30:05.329]	 Already installed "vim-tmux-navigator"
[2024-10-20 18:30:05.330]	 Already installed "tmux-resurrect"
[2024-10-20 18:30:05.357]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-20 18:30:05.380]	 Updating all plugins!
[2024-10-20 18:30:05.380]	 
[2024-10-20 18:30:06.299]	   "tpm" update success
[2024-10-20 18:30:06.302]	     | Already up to date.
[2024-10-20 18:30:06.888]	   "vim-tmux-navigator" update success
[2024-10-20 18:30:06.922]	     | Already up to date.
[2024-10-20 18:30:07.175]	   "tmux-resurrect" update success
[2024-10-20 18:30:07.214]	     | Already up to date.
[2024-10-20 18:30:07.329]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-20 18:30:07.769]	 Done.

[2024-10-22 17:27:12.867]	 List of discovered tpm plugins: 
[2024-10-22 17:27:12.888]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-22 17:27:12.997]	 Already installed "tpm"
[2024-10-22 17:27:13.003]	 Already installed "tmux-resurrect"
[2024-10-22 17:27:13.007]	 Already installed "vim-tmux-navigator"
[2024-10-22 17:27:13.029]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-22 17:27:13.060]	 Updating all plugins!
[2024-10-22 17:27:13.060]	 
[2024-10-22 17:27:13.921]	   "tpm" update success
[2024-10-22 17:27:13.924]	     | Already up to date.
[2024-10-22 17:27:14.248]	   "vim-tmux-navigator" update success
[2024-10-22 17:27:14.253]	     | Already up to date.
[2024-10-22 17:27:14.354]	   "tmux-resurrect" update success
[2024-10-22 17:27:14.372]	     | Already up to date.
[2024-10-22 17:27:14.449]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-22 17:27:15.124]	 Done.

[2024-10-22 17:27:34.317]	 List of discovered tpm plugins: 
[2024-10-22 17:27:34.336]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-22 17:27:34.385]	 Already installed "tpm"
[2024-10-22 17:27:34.387]	 Already installed "tmux-resurrect"
[2024-10-22 17:27:34.387]	 Already installed "vim-tmux-navigator"
[2024-10-22 17:27:34.408]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-22 17:27:34.434]	 Updating all plugins!
[2024-10-22 17:27:34.434]	 
[2024-10-22 17:27:35.246]	   "tpm" update success
[2024-10-22 17:27:35.249]	     | Already up to date.
[2024-10-22 17:27:35.352]	   "vim-tmux-navigator" update success
[2024-10-22 17:27:35.354]	     | Already up to date.
[2024-10-22 17:27:35.489]	   "tmux-resurrect" update success
[2024-10-22 17:27:35.491]	     | Already up to date.
[2024-10-22 17:27:35.508]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-22 17:27:35.566]	 Done.

[2024-10-25 05:43:31.317]	 List of discovered tpm plugins: 
[2024-10-25 05:43:31.335]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-25 05:43:31.378]	 Already installed "tpm"
[2024-10-25 05:43:31.381]	 Already installed "vim-tmux-navigator"
[2024-10-25 05:43:31.381]	 Already installed "tmux-resurrect"
[2024-10-25 05:43:31.400]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-25 05:43:31.420]	 Updating all plugins!
[2024-10-25 05:43:31.420]	 
[2024-10-25 05:43:32.502]	   "vim-tmux-navigator" update success
[2024-10-25 05:43:32.505]	     | Already up to date.
[2024-10-25 05:43:32.587]	   "tmux-resurrect" update success
[2024-10-25 05:43:32.590]	     | Already up to date.
[2024-10-25 05:43:32.669]	   "tpm" update success
[2024-10-25 05:43:32.672]	     | Already up to date.
[2024-10-25 05:43:32.690]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-25 05:43:33.651]	 Done.

[2024-10-25 05:43:40.038]	 List of discovered tpm plugins: 
[2024-10-25 05:43:40.055]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-25 05:43:41.022]	 Already installed "tpm"
[2024-10-25 05:43:41.022]	 Already installed "vim-tmux-navigator"
[2024-10-25 05:43:41.024]	 Already installed "tmux-resurrect"
[2024-10-25 05:43:41.041]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-25 05:43:41.518]	 Updating all plugins!
[2024-10-25 05:43:41.518]	 
[2024-10-25 05:43:42.796]	   "tpm" update success
[2024-10-25 05:43:42.799]	     | Already up to date.
[2024-10-25 05:43:42.941]	   "vim-tmux-navigator" update success
[2024-10-25 05:43:42.944]	     | Already up to date.
[2024-10-25 05:43:43.020]	   "tmux-resurrect" update success
[2024-10-25 05:43:43.022]	     | Already up to date.
[2024-10-25 05:43:43.040]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-25 05:43:44.015]	 Done.

[2024-10-25 05:43:48.218]	 List of discovered tpm plugins: 
[2024-10-25 05:43:48.236]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-25 05:43:48.278]	 Already installed "vim-tmux-navigator"
[2024-10-25 05:43:48.278]	 Already installed "tpm"
[2024-10-25 05:43:48.278]	 Already installed "tmux-resurrect"
[2024-10-25 05:43:48.297]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-25 05:43:48.317]	 Updating all plugins!
[2024-10-25 05:43:48.318]	 
[2024-10-25 05:43:49.171]	   "tpm" update success
[2024-10-25 05:43:49.174]	     | Already up to date.
[2024-10-25 05:43:49.248]	   "vim-tmux-navigator" update success
[2024-10-25 05:43:49.251]	     | Already up to date.
[2024-10-25 05:43:49.347]	   "tmux-resurrect" update success
[2024-10-25 05:43:49.349]	     | Already up to date.
[2024-10-25 05:43:49.369]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-25 05:43:49.433]	 Done.

[2024-10-28 23:03:45.073]	 List of discovered tpm plugins: 
[2024-10-28 23:03:45.197]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-28 23:03:45.587]	 Already installed "vim-tmux-navigator"
[2024-10-28 23:03:45.589]	 Already installed "tpm"
[2024-10-28 23:03:45.674]	 Already installed "tmux-resurrect"
[2024-10-28 23:03:45.747]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-28 23:03:45.881]	 Updating all plugins!
[2024-10-28 23:03:45.881]	 
[2024-10-28 23:03:47.582]	   "tpm" update success
[2024-10-28 23:03:47.609]	     | Already up to date.
[2024-10-28 23:03:48.243]	   "vim-tmux-navigator" update success
[2024-10-28 23:03:48.266]	     | Already up to date.
[2024-10-28 23:03:48.317]	   "tmux-resurrect" update success
[2024-10-28 23:03:48.323]	     | Already up to date.
[2024-10-28 23:03:48.353]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-28 23:03:48.468]	 Done.

[2024-10-29 13:42:05.521]	 List of discovered tpm plugins: 
[2024-10-29 13:42:05.697]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-29 13:42:06.124]	 Already installed "tpm"
[2024-10-29 13:42:06.137]	 Already installed "tmux-resurrect"
[2024-10-29 13:42:06.142]	 Already installed "vim-tmux-navigator"
[2024-10-29 13:42:06.251]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-29 13:42:06.415]	 Updating all plugins!
[2024-10-29 13:42:06.415]	 
[2024-10-29 13:42:08.346]	   "tpm" update success
[2024-10-29 13:42:08.370]	     | Already up to date.
[2024-10-29 13:42:08.876]	   "vim-tmux-navigator" update success
[2024-10-29 13:42:08.879]	     | Already up to date.
[2024-10-29 13:42:09.002]	   "tmux-resurrect" update success
[2024-10-29 13:42:09.006]	     | Already up to date.
[2024-10-29 13:42:09.034]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-29 13:42:09.215]	 Done.

[2024-10-30 01:41:49.182]	 List of discovered tpm plugins: 
[2024-10-30 01:41:49.318]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-30 01:41:49.728]	 Already installed "tmux-resurrect"
[2024-10-30 01:41:49.735]	 Already installed "tpm"
[2024-10-30 01:41:49.780]	 Already installed "vim-tmux-navigator"
[2024-10-30 01:41:49.915]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-30 01:41:50.092]	 Updating all plugins!
[2024-10-30 01:41:50.092]	 
[2024-10-30 01:41:51.970]	   "tpm" update success
[2024-10-30 01:41:51.989]	     | Already up to date.
[2024-10-30 01:41:52.473]	   "vim-tmux-navigator" update success
[2024-10-30 01:41:52.502]	     | Already up to date.
[2024-10-30 01:41:52.749]	   "tmux-resurrect" update success
[2024-10-30 01:41:52.753]	     | Already up to date.
[2024-10-30 01:41:52.784]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-30 01:41:52.890]	 Done.

[2024-10-31 00:20:11.173]	 List of discovered tpm plugins: 
[2024-10-31 00:20:11.192]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-10-31 00:20:11.234]	 Already installed "tpm"
[2024-10-31 00:20:11.237]	 Already installed "vim-tmux-navigator"
[2024-10-31 00:20:11.238]	 Already installed "tmux-resurrect"
[2024-10-31 00:20:11.257]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-10-31 00:20:11.279]	 Updating all plugins!
[2024-10-31 00:20:11.279]	 
[2024-10-31 00:20:12.104]	   "tpm" update success
[2024-10-31 00:20:12.106]	     | Already up to date.
[2024-10-31 00:20:12.347]	   "vim-tmux-navigator" update success
[2024-10-31 00:20:12.350]	     | Already up to date.
[2024-10-31 00:20:12.450]	   "tmux-resurrect" update success
[2024-10-31 00:20:12.453]	     | Already up to date.
[2024-10-31 00:20:12.473]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-10-31 00:20:12.531]	 Done.

[2024-11-01 02:56:31.213]	 List of discovered tpm plugins: 
[2024-11-01 02:56:31.242]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-11-01 02:56:31.321]	 Already installed "tpm"
[2024-11-01 02:56:31.336]	 Already installed "vim-tmux-navigator"
[2024-11-01 02:56:31.336]	 Already installed "tmux-resurrect"
[2024-11-01 02:56:31.364]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-11-01 02:56:31.413]	 Updating all plugins!
[2024-11-01 02:56:31.413]	 
[2024-11-01 02:56:32.527]	   "tpm" update success
[2024-11-01 02:56:32.532]	     | Already up to date.
[2024-11-01 02:56:33.229]	   "vim-tmux-navigator" update success
[2024-11-01 02:56:33.259]	     | Already up to date.
[2024-11-01 02:56:33.445]	   "tmux-resurrect" update success
[2024-11-01 02:56:33.474]	     | Already up to date.
[2024-11-01 02:56:33.608]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-11-01 02:56:34.062]	 Done.

[2024-11-02 02:24:38.896]	 List of discovered tpm plugins: 
[2024-11-02 02:24:38.969]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-11-02 02:24:39.337]	 Already installed "vim-tmux-navigator"
[2024-11-02 02:24:39.340]	 Already installed "tpm"
[2024-11-02 02:24:39.379]	 Already installed "tmux-resurrect"
[2024-11-02 02:24:39.460]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-11-02 02:24:39.638]	 Updating all plugins!
[2024-11-02 02:24:39.638]	 
[2024-11-02 02:27:17.267]	   "tpm" update success
[2024-11-02 02:27:17.297]	     | Already up to date.
[2024-11-02 02:27:17.741]	   "tmux-resurrect" update success
[2024-11-02 02:27:17.747]	     | Already up to date.
[2024-11-02 02:27:17.767]	   "vim-tmux-navigator" update success
[2024-11-02 02:27:17.774]	     | Already up to date.
[2024-11-02 02:27:17.808]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-11-02 02:27:18.072]	 Done.

[2024-11-02 11:00:13.543]	 List of discovered tpm plugins: 
[2024-11-02 11:00:13.675]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-11-02 11:00:14.208]	 Already installed "vim-tmux-navigator"
[2024-11-02 11:00:14.220]	 Already installed "tmux-resurrect"
[2024-11-02 11:00:14.239]	 Already installed "tpm"
[2024-11-02 11:00:14.324]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-11-02 11:00:14.445]	 Updating all plugins!
[2024-11-02 11:00:14.445]	 
[2024-11-02 11:00:16.196]	   "tpm" update success
[2024-11-02 11:00:16.204]	     | Already up to date.
[2024-11-02 11:00:16.691]	   "vim-tmux-navigator" update success
[2024-11-02 11:00:16.696]	     | Already up to date.
[2024-11-02 11:00:16.761]	   "tmux-resurrect" update success
[2024-11-02 11:00:16.776]	     | Already up to date.
[2024-11-02 11:00:16.809]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-11-02 11:00:16.970]	 Done.

[2024-11-04 11:46:25.751]	 List of discovered tpm plugins: 
[2024-11-04 11:46:25.784]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-11-04 11:46:25.846]	 Already installed "tpm"
[2024-11-04 11:46:25.850]	 Already installed "vim-tmux-navigator"
[2024-11-04 11:46:25.862]	 Already installed "tmux-resurrect"
[2024-11-04 11:46:25.892]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-11-04 11:46:25.937]	 Updating all plugins!
[2024-11-04 11:46:25.937]	 
[2024-11-04 11:46:27.065]	   "tpm" update success
[2024-11-04 11:46:27.068]	     | Already up to date.
[2024-11-04 11:46:27.238]	   "tmux-resurrect" update success
[2024-11-04 11:46:27.241]	     | Already up to date.
[2024-11-04 11:46:27.445]	   "vim-tmux-navigator" update success
[2024-11-04 11:46:27.449]	     | From https://github.com/christoomey/vim-tmux-navigator
[2024-11-04 11:46:27.449]	     |    a9b52e7..424b5ca  master     -> origin/master
[2024-11-04 11:46:27.449]	     | Updating a9b52e7..424b5ca
[2024-11-04 11:46:27.449]	     | Fast-forward
[2024-11-04 11:46:27.449]	     |  README.md               |  8 ++++++++
[2024-11-04 11:46:27.449]	     |  vim-tmux-navigator.tmux | 23 ++++++++++++++---------
[2024-11-04 11:46:27.449]	     |  2 files changed, 22 insertions(+), 9 deletions(-)
[2024-11-04 11:46:27.475]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-11-04 11:46:27.541]	 Done.

[2024-11-05 02:25:39.808]	 List of discovered tpm plugins: 
[2024-11-05 02:25:39.839]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-11-05 02:25:39.938]	 Already installed "vim-tmux-navigator"
[2024-11-05 02:25:39.946]	 Already installed "tpm"
[2024-11-05 02:25:39.954]	 Already installed "tmux-resurrect"
[2024-11-05 02:25:39.986]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-11-05 02:25:40.028]	 Updating all plugins!
[2024-11-05 02:25:40.028]	 
[2024-11-05 02:25:41.096]	   "tpm" update success
[2024-11-05 02:25:41.099]	     | Already up to date.
[2024-11-05 02:25:41.402]	   "vim-tmux-navigator" update success
[2024-11-05 02:25:41.406]	     | Already up to date.
[2024-11-05 02:25:41.437]	   "tmux-resurrect" update success
[2024-11-05 02:25:41.442]	     | Already up to date.
[2024-11-05 02:25:41.521]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-11-05 02:25:42.287]	 Done.

[2024-11-05 02:27:11.882]	 List of discovered tpm plugins: 
[2024-11-05 02:27:11.898]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-11-05 02:27:11.933]	 Already installed "tmux-resurrect"
[2024-11-05 02:27:11.933]	 Already installed "vim-tmux-navigator"
[2024-11-05 02:27:11.934]	 Already installed "tpm"
[2024-11-05 02:27:11.950]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-11-05 02:27:11.968]	 Updating all plugins!
[2024-11-05 02:27:11.969]	 
[2024-11-05 02:27:12.757]	   "tpm" update success
[2024-11-05 02:27:12.759]	     | Already up to date.
[2024-11-05 02:27:12.837]	   "vim-tmux-navigator" update success
[2024-11-05 02:27:12.840]	     | Already up to date.
[2024-11-05 02:27:12.892]	   "tmux-resurrect" update success
[2024-11-05 02:27:12.895]	     | Already up to date.
[2024-11-05 02:27:12.912]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-11-05 02:27:12.984]	 Done.

[2024-11-05 02:31:10.859]	 List of discovered tpm plugins: 
[2024-11-05 02:31:10.876]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-11-05 02:31:10.911]	 Already installed "tpm"
[2024-11-05 02:31:10.912]	 Already installed "vim-tmux-navigator"
[2024-11-05 02:31:10.913]	 Already installed "tmux-resurrect"
[2024-11-05 02:31:10.930]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-11-05 02:31:10.952]	 Updating all plugins!
[2024-11-05 02:31:10.952]	 
[2024-11-05 02:31:11.734]	   "tpm" update success
[2024-11-05 02:31:11.737]	     | Already up to date.
[2024-11-05 02:31:11.789]	   "vim-tmux-navigator" update success
[2024-11-05 02:31:11.792]	     | Already up to date.
[2024-11-05 02:31:11.899]	   "tmux-resurrect" update success
[2024-11-05 02:31:11.903]	     | Already up to date.
[2024-11-05 02:31:11.927]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2024-11-05 02:31:11.987]	 Done.

[2024-11-05 07:31:13.716]	 List of discovered tpm plugins: 
[2024-11-05 07:31:13.734]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2024-11-05 07:31:13.775]	 Already installed "tpm"
[2024-11-05 07:31:13.777]	 Already installed "vim-tmux-navigator"
[2024-11-05 07:31:13.781]	 Already installed "tmux-resurrect"
[2024-11-05 07:31:13.801]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2024-11-05 07:31:13.823]	 Updating all plugins!
[2024-11-05 07:31:13.823]	 
